"entry_id","entry_date","distributor_code","story_id","timestamp","headline","symbol_1","symbol_2","symbol_3","symbol_4","symbol_5","symbol_6","symbol_7","symbol_8","symbol_9","symbol_10","url"
40507,"2021-09-27","BEN",22468993208,"2021-09-27 08:45:09","This Analyst Sees 42% Upside In Viant Tech After Upgrade - Read Why",NULL,"DSP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993208.html"
40508,"2021-09-27","CPZ",22468993215,"2021-09-27 08:45:29","Hudbay Announces Collective Agreements with Unions in Manitoba","HBM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993215.html"
40509,"2021-09-27","CBW",22468993219,"2021-09-27 08:45:29","DiaMedica Therapeutics Announces $30 Million Private Placement","DMAC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993219.html"
40510,"2021-09-27","CPZ",22468993216,"2021-09-27 08:45:29","omniQ Advanced A.I. Based License Plate Recognition Systems ordered...","OMQS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993216.html"
40511,"2021-09-27","CPZ",22468993217,"2021-09-27 08:45:29","StoneMor Inc. Announces Receipt of Letter Inviting Discussions Rega...","STON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993217.html"
40512,"2021-09-27","CPZ",22468993218,"2021-09-27 08:45:29","Cannabix Technologies Ramps Up Beta Testing with THC Breathalyzer a...","BLOZF","BLO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993218.html"
40513,"2021-09-27","CBW",22468993220,"2021-09-27 08:45:29","Aditxt Appoints Corinne Pankovcin as President and Thomas J. Farley...","ADTX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993220.html"
40514,"2021-09-27","BEN",22468993233,"2021-09-27 08:45:59","StoneMor Inc. Announces Receipt Of Letter From Axar Capital Managem...",NULL,"STON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993233.html"
40515,"2021-09-27","CPR",22468993238,"2021-09-27 08:45:59","Enact Receives Ratings Agencies Upgrades from Fitch, Moody's and S&P","ACT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993238.html"
40516,"2021-09-27","CPR",22468993244,"2021-09-27 08:46:09","Small Business Optimism Hits Record High, Gaining Momentum From Vaccines And ","PNC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993244.html"
40517,"2021-09-27","RTB",22468993245,"2021-09-27 08:46:29","Acasti Pharma Announces Initiation Of Pharmacokinetic Bridg...","ACST",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993245.html"
40518,"2021-09-27","BEN",22468993246,"2021-09-27 08:46:29","DiaMedica Therapeutics Announces $30M Private Placement At $3.92/Share","DMAC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993246.html"
40519,"2021-09-27","RTB",22468993340,"2021-09-27 08:47:09","DiaMedica Announces $30 Mln Private Placement","DMAC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993340.html"
40520,"2021-09-27","BEN",22468993341,"2021-09-27 08:47:09","Aditxt Appoints Corinne Pankovcin As President And Thomas J. Farley...",NULL,"ADTX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993341.html"
40521,"2021-09-27","CBW",22468993345,"2021-09-27 08:47:29","Greenbrook TMS Completes US$13.2 Million Bought Deal Public Offering","GTMS","GBNH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993345.html"
40522,"2021-09-27","BEN",22468993350,"2021-09-27 08:47:49","UPDATE: Beyond Meat Reports Will Make 70% Increase In Number Of Wal...","BYND","WMT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993350.html"
40523,"2021-09-27","RTB",22468993352,"2021-09-27 08:47:49","Aditxt Appoints Corinne Pankovcin As President And Thomas F...","ADTX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468993352.html"
40524,"2021-09-27","BEN",22468994812,"2021-09-27 08:48:59","omniQ Corp Annnounces Selection By DESIGNA Access Corporation To De...","OMQS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468994812.html"
40525,"2021-09-27","CPZ",22468994814,"2021-09-27 08:48:59","SHAREHOLDER ALERT: Lowey Dannenberg, P.C., Reminds Investors of Imp...","ATVI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468994814.html"
40526,"2021-09-27","BEN",22468994879,"2021-09-27 08:50:19","IRS Intimates Tax Free Status Of Dell-VMware Spin-Off","DELL","VMW",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468994879.html"
40527,"2021-09-27","RTK",22468995141,"2021-09-27 08:52:29","U.S. Durable Goods Orders Jump Much More Than Expected In A...","USD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468995141.html"
40528,"2021-09-27","CBW",22468995237,"2021-09-27 08:53:29","Zip Appoints Visionary Strategist and Marketer Jinal Shah as Chief ...","Z1P",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468995237.html"
40529,"2021-09-27","BEN",22468995314,"2021-09-27 08:54:29","Roth Capital Partners Upgrades Seelos Therapeutics From Neutral To ...",NULL,"SEEL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468995314.html"
40530,"2021-09-27","RTB",22468995376,"2021-09-27 08:54:49","ChemoCentryx Announces Approval Of TAVNEOS In Japan - Quick...","CCXI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468995376.html"
40531,"2021-09-27","BEN",22468995454,"2021-09-27 08:55:19","Craig-Hallum Maintains Buy on Repligen, Raises Price Target to $368",NULL,"RGEN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468995454.html"
40532,"2021-09-27","CPZ",22468995511,"2021-09-27 08:56:19","Altair Announces Private Placement Financing of $200 Million from M...","ALTR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468995511.html"
40533,"2021-09-27","BEN",22468995715,"2021-09-27 08:57:49","Benzinga Pro's Top 5 Stocks To Watch For Monday, Sept. 27, 2021: BY...","BBBY","BBIG","BYND","NNVC","RCAT",NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468995715.html"
40534,"2021-09-27","BEN",22468995765,"2021-09-27 08:58:59","EU Trade Chief Dombrovskis Says Can Be Moderately Optimistic To Res...",NULL,NULL,"SPY","VGK","X",NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468995765.html"
40535,"2021-09-27","CBW",22468995789,"2021-09-27 08:59:29","8x8 Introduces Frontdesk; New Unified XCaaS Experience Transforms t...","EGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468995789.html"
40536,"2021-09-27","BEN",22468995802,"2021-09-27 08:59:49","8x8 Introduces Frontdesk XCaaS Experience","EGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468995802.html"
40537,"2021-09-27","RTK",22468997036,"2021-09-27 09:00:19","Germany Inflation To Rise Up To 5% Temporarily, Says Bundes...","EUR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997036.html"
40538,"2021-09-27","CPZ",22468997093,"2021-09-27 09:00:29","Sumo Logic Releases Inaugural Environmental, Social and Governance ...","SUMO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997093.html"
40539,"2021-09-27","CPZ",22468997082,"2021-09-27 09:00:29","Patriot elevates David Lowery to the Executive team as EVP & Chief ...","PNBK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997082.html"
40540,"2021-09-27","CPZ",22468997081,"2021-09-27 09:00:29","HPU+00E2U+0080U+0099s Smartest Ink Tank Printer(1) For People That ...","HPQ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997081.html"
40541,"2021-09-27","CPZ",22468997086,"2021-09-27 09:00:29","Verizon Business Unleashes the Next Generation of BlueJeans for the...","VZ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997086.html"
40542,"2021-09-27","CPZ",22468997087,"2021-09-27 09:00:30","Gevo Awarded Patent for Process to Upgrade or Convert Ethanol and B...","GEVO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997087.html"
40543,"2021-09-27","CPZ",22468997085,"2021-09-27 09:00:30","Friendly Hills Bank Completes Branch Acquisition","FHLB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997085.html"
40544,"2021-09-27","CPZ",22468997089,"2021-09-27 09:00:30","Mercury Systems to acquire Avalex Technologies Corporation","MRCY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997089.html"
40545,"2021-09-27","CPZ",22468997094,"2021-09-27 09:00:30","Denali Therapeutics Appoints Katie Peng as Chief Commercial Officer","DNLI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997094.html"
40546,"2021-09-27","CPZ",22468997095,"2021-09-27 09:00:29","Progress Rings Nasdaq Opening Bell to Celebrate 40th Anniversary","PRGS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997095.html"
40547,"2021-09-27","CPZ",22468997098,"2021-09-27 09:00:29","L.B. Foster Announces Sale of Steel Piling Products Business","FSTR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997098.html"
40548,"2021-09-27","CPZ",22468997101,"2021-09-27 09:00:30","PacBio Partners with The European Reference Genome Atlas Initiative","PACB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997101.html"
40549,"2021-09-27","CPZ",22468997106,"2021-09-27 09:00:30","HXPN, Inc. Announces Commitment to Raise $500 Million of Debt Capital","HXPN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997106.html"
40550,"2021-09-27","CPZ",22468997109,"2021-09-27 09:00:30","Ria Money Transfer Partners with Paytm Payments Bank to Enable Real...","EEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997109.html"
40551,"2021-09-27","CPZ",22468997111,"2021-09-27 09:00:30","BlueJeans by Verizon Sets a New Bar for Workplace Flexibility, Virt...","VZ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997111.html"
40552,"2021-09-27","CBW",22468997120,"2021-09-27 09:00:30","Volt and CEO Linda Perneau Win 2021 Stevie Awards for Women in Busi...","VOLT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997120.html"
40553,"2021-09-27","CBW",22468997124,"2021-09-27 09:00:31","Cloudflare Takes On Email Security","NET",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997124.html"
40554,"2021-09-27","CBW",22468997125,"2021-09-27 09:00:31","Colgate-Palmolive Pursues Net Zero Carbon Target with Emerson's Sma...","EMR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997125.html"
40555,"2021-09-27","CBW",22468997150,"2021-09-27 09:00:32","PROS Named a Leader in the 2021 IDC MarketScape: Worldwide B2B Pric...","PRO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997150.html"
40556,"2021-09-27","CBW",22468997151,"2021-09-27 09:00:32","Fetch Rewards Names GoodRx Exclusive Prescription Savings Provider","GDRX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997151.html"
40557,"2021-09-27","CPZ",22468997161,"2021-09-27 09:00:30","808 Announces the North America Market Product Debut","RNWR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997161.html"
40558,"2021-09-27","CBW",22468997164,"2021-09-27 09:00:33","It's Time to Move Your Money to SoFi","SOFI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997164.html"
40559,"2021-09-27","CBW",22468997169,"2021-09-27 09:00:34","Curtiss-Wright Awarded Contract by Raytheon Technologies to Provide...","CW",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997169.html"
40560,"2021-09-27","CBW",22468997170,"2021-09-27 09:00:34","St. Louis to Host Royal Rumble(r)","WWE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997170.html"
40561,"2021-09-27","CBW",22468997177,"2021-09-27 09:00:35","Macy's and Toys""R""Us Kick Off Holiday Play with Geoffrey's Hot Toy ...","M",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997177.html"
40562,"2021-09-27","CPZ",22468997257,"2021-09-27 09:00:51","MKS InstrumentsU+00C2U+00AE Wins Innovation Award for its ESIU+00C2...","MKSI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997257.html"
40563,"2021-09-27","CPZ",22468997263,"2021-09-27 09:00:51","Safe Bulkers, Inc. Announces Availability of 2020 Sustainability Re...","SB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997263.html"
40564,"2021-09-27","CPR",22468997262,"2021-09-27 09:00:51","CIBC to Redeem Tier 1 Notes issued through CIBC Capital Trust","CM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997262.html"
40565,"2021-09-27","CPZ",22468997256,"2021-09-27 09:00:51","Adverum to Present Data from ADVM-022 Clinical Trials at Upcoming M...","ADVM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997256.html"
40566,"2021-09-27","CPZ",22468997254,"2021-09-27 09:00:51","Mullen Releases Update Letter to Shareholders","NETE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997254.html"
40567,"2021-09-27","CPZ",22468997252,"2021-09-27 09:00:51","Intrado Digital Media Announces Rebrand to Notified","APO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997252.html"
40568,"2021-09-27","CPZ",22468997258,"2021-09-27 09:00:51","Polaris Advisors Joins LPL Strategic Wealth Services","LPLA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997258.html"
40569,"2021-09-27","CPR",22468997283,"2021-09-27 09:01:01","LexisNexis(r) Risk Solutions Study Reveals Sharp Rise of Financial Crime ","REL","RELX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997283.html"
40570,"2021-09-27","CPR",22468997384,"2021-09-27 09:01:11","Community Bank System Announces Third Quarter 2021 Earnings Conference Call","CBU",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997384.html"
40571,"2021-09-27","BEN",22468997386,"2021-09-27 09:01:11","Gevo Reports Received Patent From US Patent & Trademark Office For ...",NULL,"GEVO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997386.html"
40572,"2021-09-27","RTB",22468997383,"2021-09-27 09:01:11","PSEG Affirms FY21 Operating Earnings Guidance - Quick Facts","PEG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997383.html"
40573,"2021-09-27","CPR",22468997443,"2021-09-27 09:01:22","GSE Solutions Wins Contract for Advanced Simulator Technology Upgrades and ","GVP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997443.html"
40574,"2021-09-27","BEN",22468997433,"2021-09-27 09:01:22","Red White & Bloom Brands Refinances Roughly $19M Of Short-Term Debt",NULL,"RWBYF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997433.html"
40575,"2021-09-27","CPR",22468997450,"2021-09-27 09:01:32","ADRF Launches New Long Range Annunciator for its Public Safety Repeaters at IWCE","CARR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997450.html"
40576,"2021-09-27","BEN",22468997452,"2021-09-27 09:01:32","Denali Therapeutics Names Katie Peng As CFO",NULL,"DNLI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997452.html"
40577,"2021-09-27","CPR",22468997451,"2021-09-27 09:01:32","Nature's Sunshine Earns Two Women in Business Awards","NATR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997451.html"
40578,"2021-09-27","CPR",22468997483,"2021-09-27 09:01:42","HubSpot's Inaugural Sustainability Report Highlights Environmental, Social and ","HUBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997483.html"
40579,"2021-09-27","BEN",22468997549,"2021-09-27 09:01:52","CleanSpark Reports Has Transitioned All Of Its Bitcoin Mining Power...","CLSK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997549.html"
40580,"2021-09-27","CPR",22468997557,"2021-09-27 09:01:52","Scholastic Kids Press Selects 36 Student Journalists to Join Award-Winning ","SCHL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997557.html"
40581,"2021-09-27","BEN",22468997567,"2021-09-27 09:02:02","WidePoint Reinstates Share Repurchase Program, Under Which It May P...",NULL,"WYY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997567.html"
40582,"2021-09-27","CPR",22468997571,"2021-09-27 09:02:02","Sphera Expands Front Office with SS&C","SSNC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997571.html"
40583,"2021-09-27","CPR",22468997575,"2021-09-27 09:02:02","Leading Independent Proxy Advisory Firms Glass Lewis and ISS Both Recommend ","NXTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997575.html"
40584,"2021-09-27","RTB",22468997623,"2021-09-27 09:02:12","GSE Solutions Wins Contract For Advanced Simulator Technolo...","GVP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997623.html"
40585,"2021-09-27","CBW",22468997632,"2021-09-27 09:02:32","New Report Shows FedEx Job Growth and Positive Impact to U.S. Econo...","FDX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997632.html"
40586,"2021-09-27","CPR",22468997650,"2021-09-27 09:02:42","PTC and Volvo Group Announce Digital Engineering Collaboration","PTC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997650.html"
40587,"2021-09-27","CPR",22468997642,"2021-09-27 09:02:42","Mill City Ventures expects record year for revenues, profits","MCVT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997642.html"
40588,"2021-09-27","CPR",22468997645,"2021-09-27 09:02:42","CleanSpark Transitions Over One Exahash of Sustainable Bitcoin Mining Power to ","CLSK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997645.html"
40589,"2021-09-27","CPR",22468997648,"2021-09-27 09:02:42","Therapeutic Solutions International Discusses Claims of Possible COVID-19 ","TSOI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997648.html"
40590,"2021-09-27","CPR",22468997651,"2021-09-27 09:02:42","Kyowa Kirin North America Appoints Paula Soteropoulos to Board of Directors","4151","KYKOY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997651.html"
40591,"2021-09-27","CPR",22468997654,"2021-09-27 09:02:52","DuPont Joins RE100 Global Initiative","DD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997654.html"
40592,"2021-09-27","CPR",22468997653,"2021-09-27 09:02:52","Cadiz Declares Quarterly Dividend on Series A Cumulative Perpetual Preferred ","CDZI","CDZIP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997653.html"
40593,"2021-09-27","CPR",22468997663,"2021-09-27 09:02:52","Aramco, Air Products, ACWA Power, and Air Products Qudra Sign Asset Acquisition ","APD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997663.html"
40594,"2021-09-27","CPR",22468997666,"2021-09-27 09:02:52","PPL Corporation companies join Electric Highway Coalition to support EV adoption","PPL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997666.html"
40595,"2021-09-27","BEN",22468997800,"2021-09-27 09:03:12","PTC And Volvo Group Announce Digital Engineering Collaboration; Fin...","PTC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997800.html"
40596,"2021-09-27","BEN",22468997788,"2021-09-27 09:03:12","Facebook Scraps Instagram Kids Project For Now","FB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997788.html"
40597,"2021-09-27","BEN",22468997815,"2021-09-27 09:03:12","Proxy Advisory Firms Glass Lewis And ISS Both Recommend NXT-ID Shar...","NXTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997815.html"
40598,"2021-09-27","BEN",22468997831,"2021-09-27 09:03:22","J&J's Janssen Reports Phase 3 Data Showing Effects, Safety With Xar...",NULL,"JNJ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997831.html"
40599,"2021-09-27","BEN",22468997833,"2021-09-27 09:03:32","Red White & Bloom Brands Refinances Roughly $19M Of Short-Term Debt",NULL,"RWBYF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997833.html"
40600,"2021-09-27","BEN",22468997873,"2021-09-27 09:03:52","GSE Solutions Wins Contract For Advanced Simulator Technology Upgra...",NULL,"GVP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997873.html"
40601,"2021-09-27","RTK",22468997879,"2021-09-27 09:04:02","ECB's Lagarde: There Are Factors That Could Lead To Stronge...","EUR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997879.html"
40602,"2021-09-27","BEN",22468997880,"2021-09-27 09:04:02","Mercury Systems Reports Purchase Of Avalex Technologies, No Terms D...",NULL,"MRCY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468997880.html"
40603,"2021-09-27","RTB",22468998113,"2021-09-27 09:04:52","Curtiss-Wright Awarded Contract By Raytheon Technologies To...","CW",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468998113.html"
40604,"2021-09-27","BEN",22468998177,"2021-09-27 09:05:02","Adverum To Present Data From ADVM-022 Clinical Trials At Upcoming M...",NULL,NULL,"ADVM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468998177.html"
40605,"2021-09-27","RTB",22468999487,"2021-09-27 09:05:34","Proxy Advisory Firms Glass Lewis And ISS Recommend NXT-ID S...","NXTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999487.html"
40606,"2021-09-27","CPR",22468999500,"2021-09-27 09:05:52","Synopsys Achieves AIM Photonics Certification","SNPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999500.html"
40607,"2021-09-27","RTK",22468999495,"2021-09-27 09:05:52","ECB's Lagarde: We Are Seeing Limited Signs Of Risk Of Stron...","EUR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999495.html"
40608,"2021-09-27","CPR",22468999501,"2021-09-27 09:05:52","Flex Welcomes Xavier Boza as Chief Human Resources Officer","FLEX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999501.html"
40609,"2021-09-27","BEN",22468999521,"2021-09-27 09:06:02","SS&C Technologies Reports Sphera Has Selected Co.'s Eze Investment ...",NULL,"SSNC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999521.html"
40610,"2021-09-27","BEN",22468999592,"2021-09-27 09:06:52","LB Foster Reports Sale Of Its Steel Piling Products Unit, No Terms ...",NULL,"FSTR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999592.html"
40611,"2021-09-27","BEN",22468999596,"2021-09-27 09:06:52","Synopsys Says Achieves AIM Photonics Certification","SNPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999596.html"
40612,"2021-09-27","CPR",22468999773,"2021-09-27 09:07:52","Dustin Johnson & Sergio Garcia Win Inaugural Nicklaus-Jacklin Award Presented ","AON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999773.html"
40613,"2021-09-27","RTB",22468999777,"2021-09-27 09:08:12","Therapeutic Solutions Discusses Claims Of Possible COVID-19...","TSOI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999777.html"
40614,"2021-09-27","BEN",22468999782,"2021-09-27 09:08:22","Pacific Biosciences Of California Reports Partnership With European...","PACB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999782.html"
40615,"2021-09-27","BEN",22468999783,"2021-09-27 09:08:22","Curtiss-Wright Awarded Contract By Raytheon Technologies To Provide...",NULL,"CW","RTX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999783.html"
40616,"2021-09-27","RTB",22468999799,"2021-09-27 09:08:42","DuPont Reaffirms Commitment To 100% Renewable Electricity I...","DD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999799.html"
40617,"2021-09-27","BEN",22468999855,"2021-09-27 09:09:12","PharmaCyte Biotech Announces Results From Test Of Biocompatibility ...","PMCB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999855.html"
40618,"2021-09-27","BEN",22468999857,"2021-09-27 09:09:12","PG&E Reports Filed Joint Motion With California Public Utilities Co...",NULL,"PCG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999857.html"
40619,"2021-09-27","CPR",22468999880,"2021-09-27 09:10:02","Strategic Resource Alternatives Completes Acquisition of J.J. Marshall & ","WED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468999880.html"
